model,dataset,query,l1_category,has_color,has_material,has_style,n_positives,ap10
BaseSigLIP,fashion200k,black oversized shirt dress,dresses,True,False,True,7,0.45952380952380956
BaseSigLIP,fashion200k,red cami ruffle dress,dresses,True,False,True,4,1.0
BaseSigLIP,fashion200k,yellow lace frock dress,dresses,True,True,False,12,0.5857142857142856
BaseSigLIP,fashion200k,white striped lace belted dress,dresses,True,True,False,4,0.15476190476190477
BaseSigLIP,fashion200k,black halter neck back gown,dresses,True,False,False,10,0.19166666666666665
BaseSigLIP,fashion200k,green watercolor print crepe fit flare dress,dresses,True,False,False,2,0.125
BaseSigLIP,fashion200k,multicolor sheath dress,dresses,True,False,False,5,0.0
BaseSigLIP,fashion200k,beige fit-&-flare dress,dresses,True,False,False,2,1.0
BaseSigLIP,fashion200k,white cotton eyelet midi dress,dresses,True,True,True,2,1.0
BaseSigLIP,fashion200k,white off shoulder shirtdress,dresses,True,False,False,4,1.0
BaseSigLIP,fashion200k,multicolor scarf halter midi dress,dresses,True,False,True,2,1.0
BaseSigLIP,fashion200k,blue cap sleeve shift dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,blue crepe chiffon dress,dresses,True,True,False,2,0.8333333333333333
BaseSigLIP,fashion200k,embroidered lace detail dress,dresses,False,True,False,2,0.0
BaseSigLIP,fashion200k,blue v-neck tassel dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,red midi dress,dresses,True,False,True,6,0.027777777777777776
BaseSigLIP,fashion200k,black wool mini dress,dresses,True,True,True,5,0.04
BaseSigLIP,fashion200k,blue layered fringed shift dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,pink lace inset dress,dresses,True,True,False,3,0.20634920634920637
BaseSigLIP,fashion200k,white crepe a-line dress,dresses,True,False,True,2,0.41666666666666663
BaseSigLIP,fashion200k,blue heart print jersey t-shirt dress,dresses,True,True,False,9,0.8888888888888888
BaseSigLIP,fashion200k,black stripe t-shirt dress,dresses,True,False,False,4,0.1388888888888889
BaseSigLIP,fashion200k,gray short sleeve midi dress embellished sleeves wrap front detail,dresses,True,False,True,4,0.9166666666666666
BaseSigLIP,fashion200k,blue x revolve fit flare dress,dresses,True,False,False,4,0.3055555555555556
BaseSigLIP,fashion200k,yellow sunny daisy dress,dresses,True,False,False,4,1.0
BaseSigLIP,fashion200k,red so social dress,dresses,True,False,False,4,0.13392857142857142
BaseSigLIP,fashion200k,blue mini mandarin v-neck dress,dresses,True,False,True,3,0.0
BaseSigLIP,fashion200k,belted midi dress split cap sleeve occasion floral,dresses,False,False,True,4,0.95
BaseSigLIP,fashion200k,sophie embroidered silk dress black,dresses,True,True,False,5,0.29333333333333333
BaseSigLIP,fashion200k,blue printed fringe hem dress,dresses,True,False,True,2,0.5
BaseSigLIP,fashion200k,gray tilda paisley-print midi dress,dresses,True,False,True,9,0.018518518518518517
BaseSigLIP,fashion200k,green floral print dress,dresses,True,False,False,4,1.0
BaseSigLIP,fashion200k,red print silk-chiffon dress,dresses,True,True,False,3,0.0
BaseSigLIP,fashion200k,blue half-sleeve fitted dress,dresses,True,False,True,3,0.5333333333333333
BaseSigLIP,fashion200k,pink sweatshirt dress,dresses,True,False,False,3,0.6805555555555555
BaseSigLIP,fashion200k,black metallic melange long sleeve dress,dresses,True,False,False,6,0.0
BaseSigLIP,fashion200k,multicolor striped off-the-shoulder shirtdress,dresses,True,False,False,4,0.0
BaseSigLIP,fashion200k,multicolor printed chiffon easy waist dress,dresses,True,True,False,9,0.0
BaseSigLIP,fashion200k,black abstract dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,hervé léger novelty essentials bandage dress blue,dresses,True,False,False,3,0.5396825396825397
BaseSigLIP,fashion200k,blue leopard-print silk dress,dresses,True,True,False,2,0.19444444444444442
BaseSigLIP,fashion200k,multicolor sundown floral slip dress,dresses,True,False,False,3,0.03333333333333333
BaseSigLIP,fashion200k,brown petite esme key hole detail knitted midi dress,dresses,True,False,True,4,0.8541666666666666
BaseSigLIP,fashion200k,pink plunge neck strappy peplum midi dress,dresses,True,False,True,4,1.0
BaseSigLIP,fashion200k,blue ponte bow dress,dresses,True,False,False,3,0.8095238095238094
BaseSigLIP,fashion200k,purple textured wrap waist sheath dress,dresses,True,False,True,3,0.0
BaseSigLIP,fashion200k,floral suzie dress,dresses,False,False,False,2,0.0
BaseSigLIP,fashion200k,blue high-low sleeveless shirtdress,dresses,True,False,False,2,0.6666666666666666
BaseSigLIP,fashion200k,blue stripe dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,blue b dress,dresses,True,False,False,11,0.0
BaseSigLIP,fashion200k,pink structured jersey off-shoulder dress,dresses,True,True,True,4,0.7708333333333333
BaseSigLIP,fashion200k,black sequin lace dress,dresses,True,True,False,9,0.9888888888888889
BaseSigLIP,fashion200k,purple flared dress,dresses,True,False,False,4,0.0
BaseSigLIP,fashion200k,red mini asymmetric pocket dress kimono sleeves,dresses,True,False,True,4,1.0
BaseSigLIP,fashion200k,white fitted dress,dresses,True,False,True,5,0.0
BaseSigLIP,fashion200k,black long sleeve midi tube dress,dresses,True,False,True,2,0.5833333333333333
BaseSigLIP,fashion200k,red strapless dress,dresses,True,False,False,4,1.0
BaseSigLIP,fashion200k,multicolor floral print ruched dress,dresses,True,False,False,6,0.6666666666666666
BaseSigLIP,fashion200k,black mona maxi dress,dresses,True,False,True,14,0.0
BaseSigLIP,fashion200k,black flutter sleeve short nightgown,dresses,True,False,False,2,0.24285714285714285
BaseSigLIP,fashion200k,natural split oversized double layer midi dress,dresses,False,False,True,5,0.55
BaseSigLIP,fashion200k,green geometric cotton poplin dress,dresses,True,True,False,5,0.28238095238095234
BaseSigLIP,fashion200k,white ruffle collar dress,dresses,True,False,True,4,0.125
BaseSigLIP,fashion200k,yellow pleated a-line dress,dresses,True,False,True,9,0.41997354497354494
BaseSigLIP,fashion200k,pink toni sleeveless dress,dresses,True,False,False,5,0.02222222222222222
BaseSigLIP,fashion200k,black beaded crepe cocktail dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,black halter band dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,blue short-sleeve slim signature button-front shirtdress,dresses,True,False,True,6,0.0
BaseSigLIP,fashion200k,silver square-neck lamé cami dress,dresses,True,False,False,11,1.0
BaseSigLIP,fashion200k,yellow floral-print silk-crepe wrap dress,dresses,True,True,True,8,1.0
BaseSigLIP,fashion200k,green muscle tee camo dress,dresses,True,False,False,3,1.0
BaseSigLIP,fashion200k,blue 3/4-sleeve lace midi dress,dresses,True,True,True,2,0.29166666666666663
BaseSigLIP,fashion200k,blue printed stretch-cotton dress,dresses,True,True,False,3,0.0
BaseSigLIP,fashion200k,blue long sleeve ruffle tee dress,dresses,True,False,True,2,0.6
BaseSigLIP,fashion200k,orange high-neck tank dress,dresses,True,False,False,3,0.7777777777777778
BaseSigLIP,fashion200k,pink delia lattice side textured bodycon dress,dresses,True,False,False,2,0.75
BaseSigLIP,fashion200k,white printed mikado midi dress,dresses,True,False,True,2,0.07142857142857142
BaseSigLIP,fashion200k,white ruffled floral-print dress,dresses,True,False,False,11,0.22174603174603175
BaseSigLIP,fashion200k,amy black pinafore style denim midi dress,dresses,True,True,True,4,1.0
BaseSigLIP,fashion200k,pink resort texture sleeveless dress,dresses,True,False,False,3,0.7916666666666666
BaseSigLIP,fashion200k,beige louise pencil dress,dresses,True,False,True,3,0.11428571428571428
BaseSigLIP,fashion200k,white ottoman cutout dress,dresses,True,False,False,5,0.5433333333333333
BaseSigLIP,fashion200k,black contrast collar shortsleeved dress,dresses,True,False,False,3,0.6666666666666666
BaseSigLIP,fashion200k,green delia wrap d-ring midi dress,dresses,True,False,True,3,0.0
BaseSigLIP,fashion200k,blue floral dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,teal metallic asymmetrical jacquard skirt dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,multicolor floral-print chiffon sheath dress,dresses,True,True,False,2,0.0
BaseSigLIP,fashion200k,red juliet silk-blend maxi dress,dresses,True,True,True,20,0.0
BaseSigLIP,fashion200k,white knit dress,dresses,True,True,False,4,0.025
BaseSigLIP,fashion200k,black floral kimono dress,dresses,True,False,False,5,0.24444444444444446
BaseSigLIP,fashion200k,black colorblocked shift dress,dresses,True,False,False,2,0.22619047619047616
BaseSigLIP,fashion200k,blue lara lace detail halterneck dress,dresses,True,True,False,7,0.0642857142857143
BaseSigLIP,fashion200k,red linen pocket dress,dresses,True,True,False,4,0.7470238095238095
BaseSigLIP,fashion200k,pink printed pleated dress,dresses,True,False,True,4,0.75
BaseSigLIP,fashion200k,black print cora mock-neck dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,multicolor draped floral-print dress,dresses,True,False,True,5,0.10666666666666666
BaseSigLIP,fashion200k,gray neck jumper dress,dresses,True,False,False,5,0.4333333333333333
BaseSigLIP,fashion200k,green petite sequined lace jacket dress,outerwear,True,True,False,3,0.4666666666666666
BaseSigLIP,fashion200k,blue beaded flounce dress,dresses,True,False,False,6,1.0
BaseSigLIP,fashion200k,gray plus short-sleeve beaded sheath dress,dresses,True,False,False,2,0.8333333333333333
BaseSigLIP,fashion200k,black freya tapestry print tunic dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,white knee-length dress,dresses,True,False,False,4,0.0
BaseSigLIP,fashion200k,black esme flock front detail high neck bodycon dress,dresses,True,False,False,2,1.0
BaseSigLIP,fashion200k,pink spaghetti strap ribbed dress,dresses,True,False,True,4,0.9166666666666666
BaseSigLIP,fashion200k,white belted shirt dress,dresses,True,False,False,5,0.8711111111111111
BaseSigLIP,fashion200k,blue printed jersey midi dress,dresses,True,True,True,3,0.0
BaseSigLIP,fashion200k,gray effortless tank dress,dresses,True,False,False,4,1.0
BaseSigLIP,fashion200k,black off shoulder dress,dresses,True,False,False,23,0.4
BaseSigLIP,fashion200k,white women's fringed jacquard dress,dresses,True,False,False,2,0.625
BaseSigLIP,fashion200k,maria dress red,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,blue nights illusion sleeve beaded dress,dresses,True,False,False,2,1.0
BaseSigLIP,fashion200k,red asymmetric slip dress,dresses,True,False,True,4,0.0
BaseSigLIP,fashion200k,multicolor patterned drop-waist dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,multicolor knit dress,dresses,True,True,False,4,0.0
BaseSigLIP,fashion200k,green bell-sleeve dress,dresses,True,False,False,5,0.19238095238095237
BaseSigLIP,fashion200k,purple maison dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,white belted shirtdress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,multicolor floral midi skirt,bottoms,True,False,True,5,0.8766666666666666
BaseSigLIP,fashion200k,multicolor mixed print midi dress,dresses,True,False,True,2,0.0
BaseSigLIP,fashion200k,blue shirt dress,dresses,True,False,False,8,0.0
BaseSigLIP,fashion200k,purple v dress,dresses,True,False,False,4,0.8875
BaseSigLIP,fashion200k,silver square neck midi dress,dresses,True,False,True,3,0.5888888888888889
BaseSigLIP,fashion200k,blue handkerchief hem floral print knit jersey dress,dresses,True,True,False,4,0.5
BaseSigLIP,fashion200k,multicolor floral scuba midi sheath dress,dresses,True,False,True,2,0.45
BaseSigLIP,fashion200k,black stitch flounce dress,dresses,True,False,False,5,0.11111111111111112
BaseSigLIP,fashion200k,black halter top sleeveless a-line dress,dresses,True,False,True,2,0.0
BaseSigLIP,fashion200k,black pleated shirt dress,dresses,True,False,True,4,0.4083333333333333
BaseSigLIP,fashion200k,gray arianna low back shirt dress,dresses,True,False,False,4,0.6875
BaseSigLIP,fashion200k,blue signature slim short-sleeve shirtdress,dresses,True,False,True,13,0.19999999999999998
BaseSigLIP,fashion200k,white gigi mixed print t-back frock dress,dresses,True,False,False,6,0.018518518518518517
BaseSigLIP,fashion200k,orange smocked waist dress,dresses,True,False,False,3,0.8095238095238094
BaseSigLIP,fashion200k,multicolor sateen printed fit-and-flare dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,black striped belted fit flare dress,dresses,True,False,False,2,0.8333333333333333
BaseSigLIP,fashion200k,black satin dress,dresses,True,True,False,5,0.0
BaseSigLIP,fashion200k,blue clean obi wrap dress v front,dresses,True,False,True,3,0.7222222222222222
BaseSigLIP,fashion200k,white glitter lace fit-and-flare dress,dresses,True,True,False,3,0.0
BaseSigLIP,fashion200k,black bella tie front dress,dresses,True,False,False,3,0.4666666666666666
BaseSigLIP,fashion200k,gray valencia seamed dress,dresses,True,False,False,2,0.0
BaseSigLIP,fashion200k,green crepe sleeve off-shoulder dress,dresses,True,False,False,5,0.6644444444444444
BaseSigLIP,fashion200k,black ruched jersey dress,dresses,True,True,False,3,0.0
BaseSigLIP,fashion200k,green camo tee dress 100% bloomingdale's exclusive,dresses,True,False,False,2,1.0
BaseSigLIP,fashion200k,black sleeveless split neck dress,dresses,True,False,False,4,0.31547619047619047
BaseSigLIP,fashion200k,black crochet lace flounce dress,dresses,True,True,False,3,0.6666666666666666
BaseSigLIP,fashion200k,black cap sleeve curved hem bodycon dress,dresses,True,False,False,4,0.5833333333333334
BaseSigLIP,fashion200k,yellow cotton-poplin dress,dresses,True,True,False,4,0.65
BaseSigLIP,fashion200k,floral camo dress,dresses,False,False,False,3,0.6666666666666666
BaseSigLIP,fashion200k,black flock dress,dresses,True,False,False,4,0.35714285714285715
BaseSigLIP,fashion200k,multicolor shirt dress,dresses,True,False,False,4,0.0
BaseSigLIP,fashion200k,pink double layer tank dress,dresses,True,False,False,4,0.3333333333333333
BaseSigLIP,fashion200k,blue off-the-shoulder lace sheath dress,dresses,True,True,False,2,1.0
BaseSigLIP,fashion200k,black curvy trendy plus size colorblocked handkerchief-hem dress,dresses,True,False,True,2,1.0
BaseSigLIP,fashion200k,multicolor off-the-shoulder paisley sheath dress,dresses,True,False,False,2,0.5833333333333333
BaseSigLIP,fashion200k,black stripe t-shirt midi dress,dresses,True,False,True,3,0.5
BaseSigLIP,fashion200k,red sleeveless midi taffeta dress,dresses,True,False,True,2,1.0
BaseSigLIP,fashion200k,blue tencel dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,belted floral-print fit flare dress,dresses,False,False,False,3,0.9166666666666666
BaseSigLIP,fashion200k,purple high-low dress,dresses,True,False,False,5,0.5333333333333333
BaseSigLIP,fashion200k,black kaftan dress,dresses,True,False,False,18,0.78
BaseSigLIP,fashion200k,white crepe ruched illusion dress,dresses,True,False,False,2,1.0
BaseSigLIP,fashion200k,white salon embellished floral bodice midi skater dress green,dresses,True,False,True,3,0.8095238095238094
BaseSigLIP,fashion200k,multicolor short dress,dresses,True,False,False,7,0.0
BaseSigLIP,fashion200k,white up away dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,blue dobby tank dress,dresses,True,False,False,3,0.8055555555555555
BaseSigLIP,fashion200k,floral fit-&-flare dress,dresses,False,False,False,2,0.5
BaseSigLIP,fashion200k,black sleeveless ruffled dress,dresses,True,False,False,6,0.0
BaseSigLIP,fashion200k,gray petite esme key hole detail knitted midi dress,dresses,True,False,True,4,0.65
BaseSigLIP,fashion200k,red high neck cut out peplum dress,dresses,True,False,False,3,0.7777777777777778
BaseSigLIP,fashion200k,black it now tank,tops,True,False,False,7,0.0
BaseSigLIP,fashion200k,pink backless maxi dress,dresses,True,False,True,11,0.8788888888888889
BaseSigLIP,fashion200k,black patch short sleeve tee dress,dresses,True,False,False,4,0.0
BaseSigLIP,fashion200k,silver angel kimono sleeve belted midi dress,dresses,True,False,True,5,1.0
BaseSigLIP,fashion200k,blue belted shirt dress,dresses,True,False,False,5,0.06857142857142857
BaseSigLIP,fashion200k,gray strappy dress,dresses,True,False,False,2,0.2777777777777778
BaseSigLIP,fashion200k,blue nic+zoe keyhole chambray dress,dresses,True,False,False,3,0.8095238095238094
BaseSigLIP,fashion200k,white bias silk dress,dresses,True,True,False,3,0.0
BaseSigLIP,fashion200k,blue belted dress,dresses,True,False,False,3,0.0
BaseSigLIP,fashion200k,black lace panel t-shirt dress,dresses,True,True,False,3,0.5317460317460317
BaseSigLIP,fashion200k,red a-line dress,dresses,True,False,True,4,0.0
BaseSigLIP,fashion200k,pink asymmetrical fit-and-flare dress,dresses,True,False,False,2,1.0
BaseSigLIP,fashion200k,blue a-line slip dress,dresses,True,False,True,3,0.0
BaseSigLIP,fashion200k,gray sadie dress,dresses,True,False,False,5,0.0
BaseSigLIP,fashion200k,black striped jersey dress,dresses,True,True,False,4,0.0
BaseSigLIP,fashion200k,orange check cotton shirt dress,dresses,True,True,False,5,0.9
BaseSigLIP,fashion200k,beige cape stripe dress,outerwear,True,False,False,2,0.39285714285714285
BaseSigLIP,fashion200k,multicolor dip-dye jersey dress,dresses,True,True,False,6,0.0
BaseSigLIP,fashion200k,black silk slip dress,dresses,True,True,False,5,0.6433333333333333
BaseSigLIP,fashion200k,gray floral border print shift dress,dresses,True,False,False,2,1.0
BaseSigLIP,fashion200k,sand blue dress,dresses,True,False,False,5,0.0
BaseSigLIP,fashion200k,white eve ribbed bodycon dress,dresses,True,False,True,2,0.29166666666666663
BaseSigLIP,atlas,Boxers,intimates,False,False,False,228,1.0
BaseSigLIP,atlas,Sherwani,outerwear,False,False,False,5,0.06666666666666667
BaseSigLIP,atlas,Dhoti Kurta,dresses,False,False,False,13,0.05
BaseSigLIP,atlas,Pyjama,intimates,False,False,False,109,1.0
BaseSigLIP,atlas,Jackets,outerwear,False,False,False,38,0.33214285714285713
BaseSigLIP,atlas,Kurta,dresses,False,False,False,617,1.0
BaseSigLIP,atlas,Dhoti Pants,dresses,False,False,False,58,0.8354365079365079
BaseSigLIP,atlas,Blazers&Suits,outerwear,False,False,False,1896,1.0
BaseSigLIP,atlas,Galabiyyas,dresses,False,False,False,36,1.0
BaseSigLIP,polyvore,Lip Makeup,beauty,False,False,False,6,0.35000000000000003
BaseSigLIP,polyvore,Wallets,bags,False,False,False,11,0.3730952380952381
BaseSigLIP,polyvore,Electronics,other,False,False,False,7,0.673469387755102
BaseSigLIP,polyvore,Stationery,other,False,False,False,7,0.6448979591836734
BaseSigLIP,polyvore,Tech Accessories,other,False,False,False,37,0.22666666666666666
BaseSigLIP,polyvore,Mascara,beauty,False,False,False,24,0.8
BaseSigLIP,polyvore,Face Powder,other,False,False,False,7,0.41666666666666663
BaseSigLIP,polyvore,Hair Accessories,other,False,False,False,29,1.0
BaseSigLIP,polyvore,Accent Tables,home,False,False,False,21,1.0
BaseSigLIP,polyvore,Lipstick,beauty,False,False,False,39,0.691547619047619
BaseSigLIP,polyvore,Frames,home,False,False,False,3,0.8055555555555555
BaseSigLIP,polyvore,Jewelry,accessories,False,False,False,8,0.0
BaseSigLIP,polyvore,Skinny Jeans,bottoms,False,False,False,71,0.4329761904761904
BaseSigLIP,polyvore,Toys,other,False,False,False,5,0.2
BaseSigLIP,polyvore,Sweatshirts,tops,False,False,False,20,0.3055555555555556
BaseSigLIP,polyvore,Ceiling Lights,other,False,False,False,9,0.8261022927689594
BaseSigLIP,polyvore,Curtains,home,False,False,False,2,0.8333333333333333
BaseSigLIP,polyvore,Lip Gloss,other,False,False,False,21,0.8
BaseSigLIP,polyvore,Men's Watches & Jewelry,accessories,False,False,False,2,0.0
BaseSigLIP,polyvore,Sneakers,shoes,False,False,False,31,0.89
BaseSigLIP,polyvore,Nail Care,beauty,False,False,False,2,0.0
BaseSigLIP,polyvore,Gloves,accessories,False,False,False,10,1.0
BaseSigLIP,polyvore,Watches,accessories,False,False,False,38,0.7904365079365079
BaseSigLIP,polyvore,Flip Flops,shoes,False,False,False,3,1.0
BaseSigLIP,polyvore,Baby,other,False,False,False,3,0.0
BaseSigLIP,polyvore,Mirrors,home,False,False,False,5,0.7100000000000001
BaseSigLIP,polyvore,Tank Tops,tops,False,False,False,49,0.4829761904761905
BaseSigLIP,polyvore,Blush,beauty,False,False,False,13,0.6484920634920635
BaseSigLIP,polyvore,Kids,other,False,False,False,4,0.0
BaseSigLIP,polyvore,Body Art,other,False,False,False,6,0.075
BaseSigLIP,polyvore,Bikinis,swimwear,False,False,False,6,0.9305555555555555
BaseSigLIP,polyvore,Clocks,home,False,False,False,4,1.0
BaseSigLIP,polyvore,Fragrance,beauty,False,False,False,33,0.9
BaseSigLIP,polyvore,Makeup Brushes,beauty,False,False,False,4,0.5428571428571429
BaseSigLIP,polyvore,Media,other,False,False,False,3,0.0
BaseSigLIP,polyvore,Makeup,beauty,False,False,False,8,0.05
BaseSigLIP,polyvore,Kitchen & Dining,home,False,False,False,4,0.0
BaseSigLIP,polyvore,Slippers,shoes,False,False,False,3,0.8095238095238094
BaseSigLIP,polyvore,Body Cleansers,other,False,False,False,2,0.0
BaseSigLIP,polyvore,Jumpsuits,dresses,False,False,False,2,0.6666666666666666
BaseSigLIP,polyvore,Straight Leg Jeans,bottoms,False,False,False,5,0.3833333333333333
BaseSigLIP,polyvore,Bags,bags,False,False,False,10,0.0
BaseSigLIP,polyvore,Bookcases,other,False,False,False,2,1.0
BaseSigLIP,polyvore,Cocktail Dresses,dresses,False,False,False,43,0.7068253968253967
BaseSigLIP,polyvore,Blazers,outerwear,False,False,False,26,0.6842063492063492
BaseSigLIP,polyvore,Floor Lamps,home,False,False,False,3,1.0
BaseSigLIP,polyvore,Hoodies,tops,False,False,False,2,0.325
BaseSigLIP,polyvore,Outdoor Lighting,home,False,False,False,2,0.6666666666666666
BaseSigLIP,polyvore,Food & Drink,other,False,False,False,6,0.3796296296296296
BaseSigLIP,polyvore,Body Moisturizers,other,False,False,False,2,0.3333333333333333
BaseSigLIP,polyvore,Wall Lights,other,False,False,False,2,1.0
BaseSigLIP,polyvore,Panties & Thongs,intimates,False,False,False,2,1.0
BaseSigLIP,polyvore,Foundation,beauty,False,False,False,5,0.55
BaseSigLIP,polyvore,Boots,shoes,False,False,False,24,0.0125
BaseSigLIP,polyvore,Activewear Pants,bottoms,False,False,False,5,0.3046031746031746
BaseSigLIP,polyvore,Bracelets & Bangles,accessories,False,False,False,102,1.0
BaseSigLIP,polyvore,Backpacks,bags,False,False,False,19,1.0
BaseSigLIP,polyvore,Tote Bags,bags,False,False,False,34,0.37666666666666665
BaseSigLIP,polyvore,Dresses,dresses,False,False,False,9,0.07222222222222223
BaseSigLIP,polyvore,Socks,accessories,False,False,False,8,0.5844246031746032
BaseSigLIP,polyvore,Eyeliner,beauty,False,False,False,22,0.3613095238095238
BaseSigLIP,polyvore,Skirts,bottoms,False,False,False,11,0.042222222222222223
BaseSigLIP,polyvore,Shorts,bottoms,False,False,False,55,1.0
BaseSigLIP,polyvore,Rugs,home,False,False,False,9,0.9765432098765433
BaseSigLIP,polyvore,Home Decor,home,False,False,False,19,0.19285714285714287
BaseSigLIP,polyvore,Vases,home,False,False,False,2,0.8333333333333333
BaseSigLIP,polyvore,Sandals,shoes,False,False,False,38,1.0
BaseSigLIP,polyvore,Outerwear,outerwear,False,False,False,14,0.0
BaseSigLIP,polyvore,Shapewear,intimates,False,False,False,2,0.26666666666666666
BaseSigLIP,polyvore,Long Skirts,bottoms,False,False,False,10,0.8154365079365078
BaseSigLIP,polyvore,Belts,accessories,False,False,False,23,1.0
BaseSigLIP,polyvore,Blankets,other,False,False,False,7,0.8129251700680271
BaseSigLIP,polyvore,Pumps,shoes,False,False,False,84,0.7071031746031746
BaseSigLIP,polyvore,Hats,accessories,False,False,False,42,0.9
BaseSigLIP,polyvore,Beauty Products,beauty,False,False,False,14,0.0125
BaseSigLIP,polyvore,Messenger Bags,bags,False,False,False,6,0.041666666666666664
BaseSigLIP,polyvore,Books,other,False,False,False,2,0.16666666666666666
BaseSigLIP,polyvore,Scarves,accessories,False,False,False,34,1.0
BaseSigLIP,polyvore,Luggage,bags,False,False,False,5,0.4
BaseSigLIP,polyvore,Holiday Decorations,other,False,False,False,4,0.3333333333333333
BaseSigLIP,polyvore,Loafers & Moccasins,shoes,False,False,False,4,0.35714285714285715
BaseSigLIP,polyvore,Candles & Candleholders,home,False,False,False,6,0.6079365079365079
BaseSigLIP,polyvore,Men's Hats,accessories,False,False,False,2,0.0
BaseSigLIP,polyvore,Bootcut Jeans,bottoms,False,False,False,2,0.3333333333333333
BaseSigLIP,polyvore,Cardigans,tops,False,False,False,23,0.691547619047619
BaseSigLIP,polyvore,Office Accessories,other,False,False,False,2,0.07142857142857142
BaseSigLIP,polyvore,Hair Styling Tools,other,False,False,False,7,0.0
BaseSigLIP,polyvore,Coats,outerwear,False,False,False,64,0.89
BaseSigLIP,polyvore,Bikini Tops,tops,False,False,False,5,0.8
BaseSigLIP,polyvore,Small Storage,home,False,False,False,3,0.27777777777777773
BaseSigLIP,polyvore,Over-The-Knee Boots,shoes,False,False,False,2,0.25
BaseSigLIP,polyvore,Charms & Pendants,accessories,False,False,False,3,0.3333333333333333
BaseSigLIP,polyvore,Earrings,accessories,False,False,False,112,1.0
BaseSigLIP,polyvore,Floral Decor,home,False,False,False,24,0.49071428571428566
BaseSigLIP,polyvore,Gowns,dresses,False,False,False,11,0.8154365079365078
BaseSigLIP,polyvore,Sofas,home,False,False,False,8,1.0
BaseSigLIP,polyvore,Eyeglasses,accessories,False,False,False,4,0.4571428571428572
BaseSigLIP,polyvore,Jeans,bottoms,False,False,False,12,0.3463095238095238
BaseSigLIP,polyvore,Tables,home,False,False,False,2,0.45
BaseSigLIP,polyvore,Clutches,bags,False,False,False,68,1.0
BaseSigLIP,polyvore,Drinkware,home,False,False,False,7,0.961734693877551
BaseSigLIP,polyvore,Face Makeup,beauty,False,False,False,3,0.0
BaseSigLIP,polyvore,Flats,shoes,False,False,False,27,0.8354365079365079
BaseSigLIP,polyvore,Tops,tops,False,False,False,80,0.24285714285714283
BaseSigLIP,polyvore,Haircare,beauty,False,False,False,3,0.06666666666666667
BaseSigLIP,polyvore,Jackets,outerwear,False,False,False,57,0.2261904761904762
BaseSigLIP,polyvore,Oxfords,shoes,False,False,False,5,0.6295238095238095
BaseSigLIP,polyvore,Rings,accessories,False,False,False,76,1.0
BaseSigLIP,polyvore,Eye Makeup,beauty,False,False,False,11,0.11666666666666665
BaseSigLIP,polyvore,Handbags,bags,False,False,False,76,0.19285714285714287
BaseSigLIP,polyvore,Bikini Bottoms,swimwear,False,False,False,2,0.41666666666666663
BaseSigLIP,polyvore,Knee High Boots,shoes,False,False,False,4,0.25297619047619047
BaseSigLIP,polyvore,Accent Chairs,home,False,False,False,11,0.7434920634920634
BaseSigLIP,polyvore,Tights,bottoms,False,False,False,12,0.611547619047619
BaseSigLIP,polyvore,Necklaces,accessories,False,False,False,128,1.0
BaseSigLIP,polyvore,Eyeshadow,beauty,False,False,False,31,0.7254365079365078
BaseSigLIP,polyvore,Font,other,False,False,False,8,0.4375
BaseSigLIP,polyvore,Sideboards,other,False,False,False,2,0.8333333333333333
BaseSigLIP,polyvore,Throw Pillows,home,False,False,False,8,1.0
BaseSigLIP,polyvore,Day Dresses,dresses,False,False,False,47,0.2963095238095238
BaseSigLIP,polyvore,Nail Treatments,beauty,False,False,False,4,0.10555555555555556
BaseSigLIP,polyvore,Vests,outerwear,False,False,False,13,0.5142063492063491
BaseSigLIP,polyvore,Hosiery,bottoms,False,False,False,2,0.0625
BaseSigLIP,polyvore,Table Lamps,home,False,False,False,6,0.8819444444444445
BaseSigLIP,polyvore,Knee Length Skirts,bottoms,False,False,False,37,0.08607142857142858
BaseSigLIP,polyvore,Girls,other,False,False,False,4,0.0
BaseSigLIP,polyvore,Accessories,other,False,False,False,9,0.0
BaseSigLIP,polyvore,Pants,bottoms,False,False,False,38,0.3484126984126984
BaseSigLIP,polyvore,Lip Treatments,other,False,False,False,6,0.03333333333333333
