model,dataset,query,l1_category,has_color,has_material,has_style,n_positives,ap10
FashionSigLIP,fashion200k,white floral print tie neck dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,black oversized shirt dress,dresses,True,False,True,7,0.7142857142857143
FashionSigLIP,fashion200k,red cami ruffle dress,dresses,True,False,True,4,0.7708333333333333
FashionSigLIP,fashion200k,yellow lace frock dress,dresses,True,True,False,12,0.6
FashionSigLIP,fashion200k,white striped lace belted dress,dresses,True,True,False,4,0.1625
FashionSigLIP,fashion200k,black halter neck back gown,dresses,True,False,False,10,0.3571428571428571
FashionSigLIP,fashion200k,green watercolor print crepe fit flare dress,dresses,True,False,False,2,0.2111111111111111
FashionSigLIP,fashion200k,multicolor sheath dress,dresses,True,False,False,5,0.0
FashionSigLIP,fashion200k,beige fit-&-flare dress,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,white cotton eyelet midi dress,dresses,True,True,True,2,0.75
FashionSigLIP,fashion200k,white off shoulder shirtdress,dresses,True,False,False,4,1.0
FashionSigLIP,fashion200k,multicolor scarf halter midi dress,dresses,True,False,True,2,0.8333333333333333
FashionSigLIP,fashion200k,blue cap sleeve shift dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,blue crepe chiffon dress,dresses,True,True,False,2,0.3666666666666667
FashionSigLIP,fashion200k,embroidered lace detail dress,dresses,False,True,False,2,0.0
FashionSigLIP,fashion200k,blue v-neck tassel dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,red midi dress,dresses,True,False,True,6,0.041666666666666664
FashionSigLIP,fashion200k,black wool mini dress,dresses,True,True,True,5,0.025
FashionSigLIP,fashion200k,blue layered fringed shift dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,pink lace inset dress,dresses,True,True,False,3,0.6388888888888888
FashionSigLIP,fashion200k,white crepe a-line dress,dresses,True,False,True,2,0.41666666666666663
FashionSigLIP,fashion200k,blue heart print jersey t-shirt dress,dresses,True,True,False,9,0.8888888888888888
FashionSigLIP,fashion200k,black stripe t-shirt dress,dresses,True,False,False,4,0.0
FashionSigLIP,fashion200k,gray short sleeve midi dress embellished sleeves wrap front detail,dresses,True,False,True,4,1.0
FashionSigLIP,fashion200k,blue x revolve fit flare dress,dresses,True,False,False,4,0.3583333333333333
FashionSigLIP,fashion200k,yellow sunny daisy dress,dresses,True,False,False,4,0.8875
FashionSigLIP,fashion200k,red so social dress,dresses,True,False,False,4,0.0
FashionSigLIP,fashion200k,blue mini mandarin v-neck dress,dresses,True,False,True,3,0.0
FashionSigLIP,fashion200k,belted midi dress split cap sleeve occasion floral,dresses,False,False,True,4,0.95
FashionSigLIP,fashion200k,sophie embroidered silk dress black,dresses,True,True,False,5,0.319047619047619
FashionSigLIP,fashion200k,blue printed fringe hem dress,dresses,True,False,True,2,0.08333333333333333
FashionSigLIP,fashion200k,gray tilda paisley-print midi dress,dresses,True,False,True,9,0.015873015873015872
FashionSigLIP,fashion200k,green floral print dress,dresses,True,False,False,4,1.0
FashionSigLIP,fashion200k,red print silk-chiffon dress,dresses,True,True,False,3,0.0
FashionSigLIP,fashion200k,blue half-sleeve fitted dress,dresses,True,False,True,3,0.6388888888888888
FashionSigLIP,fashion200k,pink sweatshirt dress,dresses,True,False,False,3,0.5555555555555555
FashionSigLIP,fashion200k,black metallic melange long sleeve dress,dresses,True,False,False,6,0.0
FashionSigLIP,fashion200k,multicolor striped off-the-shoulder shirtdress,dresses,True,False,False,4,0.0
FashionSigLIP,fashion200k,multicolor printed chiffon easy waist dress,dresses,True,True,False,9,0.0
FashionSigLIP,fashion200k,black abstract dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,hervé léger novelty essentials bandage dress blue,dresses,True,False,False,3,0.3333333333333333
FashionSigLIP,fashion200k,blue leopard-print silk dress,dresses,True,True,False,2,0.39285714285714285
FashionSigLIP,fashion200k,multicolor sundown floral slip dress,dresses,True,False,False,3,0.041666666666666664
FashionSigLIP,fashion200k,brown petite esme key hole detail knitted midi dress,dresses,True,False,True,4,0.85
FashionSigLIP,fashion200k,pink plunge neck strappy peplum midi dress,dresses,True,False,True,4,1.0
FashionSigLIP,fashion200k,blue ponte bow dress,dresses,True,False,False,3,0.6666666666666666
FashionSigLIP,fashion200k,purple textured wrap waist sheath dress,dresses,True,False,True,3,0.047619047619047616
FashionSigLIP,fashion200k,floral suzie dress,dresses,False,False,False,2,0.0
FashionSigLIP,fashion200k,blue high-low sleeveless shirtdress,dresses,True,False,False,2,0.6428571428571428
FashionSigLIP,fashion200k,blue stripe dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,blue b dress,dresses,True,False,False,11,0.0
FashionSigLIP,fashion200k,pink structured jersey off-shoulder dress,dresses,True,True,True,4,0.4833333333333333
FashionSigLIP,fashion200k,black sequin lace dress,dresses,True,True,False,9,1.0
FashionSigLIP,fashion200k,purple flared dress,dresses,True,False,False,4,0.03125
FashionSigLIP,fashion200k,red mini asymmetric pocket dress kimono sleeves,dresses,True,False,True,4,1.0
FashionSigLIP,fashion200k,white fitted dress,dresses,True,False,True,5,0.0
FashionSigLIP,fashion200k,black long sleeve midi tube dress,dresses,True,False,True,2,1.0
FashionSigLIP,fashion200k,red strapless dress,dresses,True,False,False,4,1.0
FashionSigLIP,fashion200k,multicolor floral print ruched dress,dresses,True,False,False,6,0.6666666666666666
FashionSigLIP,fashion200k,black mona maxi dress,dresses,True,False,True,14,0.0
FashionSigLIP,fashion200k,black flutter sleeve short nightgown,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,natural split oversized double layer midi dress,dresses,False,False,True,5,0.6533333333333333
FashionSigLIP,fashion200k,green geometric cotton poplin dress,dresses,True,True,False,5,0.65
FashionSigLIP,fashion200k,white ruffle collar dress,dresses,True,False,True,4,0.25
FashionSigLIP,fashion200k,yellow pleated a-line dress,dresses,True,False,True,9,0.0873015873015873
FashionSigLIP,fashion200k,pink toni sleeveless dress,dresses,True,False,False,5,0.0
FashionSigLIP,fashion200k,black beaded crepe cocktail dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,black halter band dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,blue short-sleeve slim signature button-front shirtdress,dresses,True,False,True,6,0.11666666666666665
FashionSigLIP,fashion200k,silver square-neck lamé cami dress,dresses,True,False,False,11,1.0
FashionSigLIP,fashion200k,yellow floral-print silk-crepe wrap dress,dresses,True,True,True,8,1.0
FashionSigLIP,fashion200k,green muscle tee camo dress,dresses,True,False,False,3,0.7222222222222222
FashionSigLIP,fashion200k,blue 3/4-sleeve lace midi dress,dresses,True,True,True,2,0.19642857142857142
FashionSigLIP,fashion200k,blue printed stretch-cotton dress,dresses,True,True,False,3,0.0
FashionSigLIP,fashion200k,blue long sleeve ruffle tee dress,dresses,True,False,True,2,1.0
FashionSigLIP,fashion200k,orange high-neck tank dress,dresses,True,False,False,3,0.3333333333333333
FashionSigLIP,fashion200k,pink delia lattice side textured bodycon dress,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,white printed mikado midi dress,dresses,True,False,True,2,0.3333333333333333
FashionSigLIP,fashion200k,white ruffled floral-print dress,dresses,True,False,False,11,0.08555555555555557
FashionSigLIP,fashion200k,amy black pinafore style denim midi dress,dresses,True,True,True,4,1.0
FashionSigLIP,fashion200k,pink resort texture sleeveless dress,dresses,True,False,False,3,1.0
FashionSigLIP,fashion200k,beige louise pencil dress,dresses,True,False,True,3,0.12962962962962962
FashionSigLIP,fashion200k,white ottoman cutout dress,dresses,True,False,False,5,0.5133333333333333
FashionSigLIP,fashion200k,black contrast collar shortsleeved dress,dresses,True,False,False,3,0.8666666666666667
FashionSigLIP,fashion200k,green delia wrap d-ring midi dress,dresses,True,False,True,3,0.08333333333333333
FashionSigLIP,fashion200k,blue floral dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,teal metallic asymmetrical jacquard skirt dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,multicolor floral-print chiffon sheath dress,dresses,True,True,False,2,0.0
FashionSigLIP,fashion200k,red juliet silk-blend maxi dress,dresses,True,True,True,20,0.08333333333333333
FashionSigLIP,fashion200k,white knit dress,dresses,True,True,False,4,0.20476190476190476
FashionSigLIP,fashion200k,black floral kimono dress,dresses,True,False,False,5,0.3
FashionSigLIP,fashion200k,black colorblocked shift dress,dresses,True,False,False,2,0.0625
FashionSigLIP,fashion200k,blue lara lace detail halterneck dress,dresses,True,True,False,7,0.0
FashionSigLIP,fashion200k,red linen pocket dress,dresses,True,True,False,4,0.8875
FashionSigLIP,fashion200k,pink printed pleated dress,dresses,True,False,True,4,0.95
FashionSigLIP,fashion200k,black print cora mock-neck dress,dresses,True,False,False,2,0.1
FashionSigLIP,fashion200k,multicolor draped floral-print dress,dresses,True,False,True,5,0.1833333333333333
FashionSigLIP,fashion200k,gray neck jumper dress,dresses,True,False,False,5,0.3333333333333333
FashionSigLIP,fashion200k,green petite sequined lace jacket dress,outerwear,True,True,False,3,0.6984126984126983
FashionSigLIP,fashion200k,blue beaded flounce dress,dresses,True,False,False,6,1.0
FashionSigLIP,fashion200k,gray plus short-sleeve beaded sheath dress,dresses,True,False,False,2,0.75
FashionSigLIP,fashion200k,black freya tapestry print tunic dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,white knee-length dress,dresses,True,False,False,4,0.0
FashionSigLIP,fashion200k,black esme flock front detail high neck bodycon dress,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,pink spaghetti strap ribbed dress,dresses,True,False,True,4,0.8611111111111112
FashionSigLIP,fashion200k,white belted shirt dress,dresses,True,False,False,5,0.9428571428571428
FashionSigLIP,fashion200k,blue printed jersey midi dress,dresses,True,True,True,3,0.0
FashionSigLIP,fashion200k,gray effortless tank dress,dresses,True,False,False,4,1.0
FashionSigLIP,fashion200k,black off shoulder dress,dresses,True,False,False,23,0.355
FashionSigLIP,fashion200k,white women's fringed jacquard dress,dresses,True,False,False,2,0.375
FashionSigLIP,fashion200k,maria dress red,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,blue nights illusion sleeve beaded dress,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,red asymmetric slip dress,dresses,True,False,True,4,0.0
FashionSigLIP,fashion200k,multicolor patterned drop-waist dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,multicolor knit dress,dresses,True,True,False,4,0.0
FashionSigLIP,fashion200k,green bell-sleeve dress,dresses,True,False,False,5,0.6
FashionSigLIP,fashion200k,purple maison dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,white belted shirtdress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,multicolor floral midi skirt,bottoms,True,False,True,5,0.7595238095238095
FashionSigLIP,fashion200k,multicolor mixed print midi dress,dresses,True,False,True,2,0.0
FashionSigLIP,fashion200k,blue shirt dress,dresses,True,False,False,8,0.0
FashionSigLIP,fashion200k,purple v dress,dresses,True,False,False,4,0.8875
FashionSigLIP,fashion200k,silver square neck midi dress,dresses,True,False,True,3,0.8055555555555555
FashionSigLIP,fashion200k,blue handkerchief hem floral print knit jersey dress,dresses,True,True,False,4,0.5
FashionSigLIP,fashion200k,multicolor floral scuba midi sheath dress,dresses,True,False,True,2,0.18253968253968253
FashionSigLIP,fashion200k,black stitch flounce dress,dresses,True,False,False,5,0.1571428571428571
FashionSigLIP,fashion200k,black halter top sleeveless a-line dress,dresses,True,False,True,2,0.0
FashionSigLIP,fashion200k,black pleated shirt dress,dresses,True,False,True,4,0.025
FashionSigLIP,fashion200k,gray arianna low back shirt dress,dresses,True,False,False,4,0.625
FashionSigLIP,fashion200k,blue signature slim short-sleeve shirtdress,dresses,True,False,True,13,0.4625
FashionSigLIP,fashion200k,white gigi mixed print t-back frock dress,dresses,True,False,False,6,0.14484126984126985
FashionSigLIP,fashion200k,orange smocked waist dress,dresses,True,False,False,3,0.7916666666666666
FashionSigLIP,fashion200k,multicolor sateen printed fit-and-flare dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,black striped belted fit flare dress,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,black satin dress,dresses,True,True,False,5,0.0
FashionSigLIP,fashion200k,blue clean obi wrap dress v front,dresses,True,False,True,3,0.9166666666666666
FashionSigLIP,fashion200k,white glitter lace fit-and-flare dress,dresses,True,True,False,3,0.037037037037037035
FashionSigLIP,fashion200k,black bella tie front dress,dresses,True,False,False,3,0.6388888888888888
FashionSigLIP,fashion200k,gray valencia seamed dress,dresses,True,False,False,2,0.0
FashionSigLIP,fashion200k,green crepe sleeve off-shoulder dress,dresses,True,False,False,5,1.0
FashionSigLIP,fashion200k,black ruched jersey dress,dresses,True,True,False,3,0.0
FashionSigLIP,fashion200k,green camo tee dress 100% bloomingdale's exclusive,dresses,True,False,False,2,0.8333333333333333
FashionSigLIP,fashion200k,black sleeveless split neck dress,dresses,True,False,False,4,0.41666666666666663
FashionSigLIP,fashion200k,black crochet lace flounce dress,dresses,True,True,False,3,0.24074074074074073
FashionSigLIP,fashion200k,black cap sleeve curved hem bodycon dress,dresses,True,False,False,4,0.41666666666666663
FashionSigLIP,fashion200k,yellow cotton-poplin dress,dresses,True,True,False,4,0.8875
FashionSigLIP,fashion200k,floral camo dress,dresses,False,False,False,3,0.6666666666666666
FashionSigLIP,fashion200k,black flock dress,dresses,True,False,False,4,0.8541666666666666
FashionSigLIP,fashion200k,multicolor shirt dress,dresses,True,False,False,4,0.0
FashionSigLIP,fashion200k,pink double layer tank dress,dresses,True,False,False,4,0.12142857142857143
FashionSigLIP,fashion200k,blue off-the-shoulder lace sheath dress,dresses,True,True,False,2,1.0
FashionSigLIP,fashion200k,black curvy trendy plus size colorblocked handkerchief-hem dress,dresses,True,False,True,2,1.0
FashionSigLIP,fashion200k,multicolor off-the-shoulder paisley sheath dress,dresses,True,False,False,2,0.5
FashionSigLIP,fashion200k,black stripe t-shirt midi dress,dresses,True,False,True,3,0.4444444444444444
FashionSigLIP,fashion200k,red sleeveless midi taffeta dress,dresses,True,False,True,2,1.0
FashionSigLIP,fashion200k,blue tencel dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,belted floral-print fit flare dress,dresses,False,False,False,3,1.0
FashionSigLIP,fashion200k,purple high-low dress,dresses,True,False,False,5,0.14666666666666667
FashionSigLIP,fashion200k,black kaftan dress,dresses,True,False,False,18,0.9
FashionSigLIP,fashion200k,white crepe ruched illusion dress,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,white salon embellished floral bodice midi skater dress green,dresses,True,False,True,3,1.0
FashionSigLIP,fashion200k,multicolor short dress,dresses,True,False,False,7,0.0
FashionSigLIP,fashion200k,white up away dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,blue dobby tank dress,dresses,True,False,False,3,0.6388888888888888
FashionSigLIP,fashion200k,floral fit-&-flare dress,dresses,False,False,False,2,1.0
FashionSigLIP,fashion200k,black sleeveless ruffled dress,dresses,True,False,False,6,0.0
FashionSigLIP,fashion200k,gray petite esme key hole detail knitted midi dress,dresses,True,False,True,4,0.59375
FashionSigLIP,fashion200k,red high neck cut out peplum dress,dresses,True,False,False,3,0.4444444444444444
FashionSigLIP,fashion200k,black it now tank,tops,True,False,False,7,0.02040816326530612
FashionSigLIP,fashion200k,pink backless maxi dress,dresses,True,False,True,11,0.9
FashionSigLIP,fashion200k,black patch short sleeve tee dress,dresses,True,False,False,4,0.0
FashionSigLIP,fashion200k,silver angel kimono sleeve belted midi dress,dresses,True,False,True,5,1.0
FashionSigLIP,fashion200k,blue belted shirt dress,dresses,True,False,False,5,0.06944444444444445
FashionSigLIP,fashion200k,gray strappy dress,dresses,True,False,False,2,0.45
FashionSigLIP,fashion200k,blue nic+zoe keyhole chambray dress,dresses,True,False,False,3,0.9166666666666666
FashionSigLIP,fashion200k,white bias silk dress,dresses,True,True,False,3,0.0
FashionSigLIP,fashion200k,blue belted dress,dresses,True,False,False,3,0.0
FashionSigLIP,fashion200k,black lace panel t-shirt dress,dresses,True,True,False,3,1.0
FashionSigLIP,fashion200k,red a-line dress,dresses,True,False,True,4,0.0
FashionSigLIP,fashion200k,pink asymmetrical fit-and-flare dress,dresses,True,False,False,2,0.5833333333333333
FashionSigLIP,fashion200k,blue a-line slip dress,dresses,True,False,True,3,0.0
FashionSigLIP,fashion200k,gray sadie dress,dresses,True,False,False,5,0.0
FashionSigLIP,fashion200k,black striped jersey dress,dresses,True,True,False,4,0.0
FashionSigLIP,fashion200k,orange check cotton shirt dress,dresses,True,True,False,5,1.0
FashionSigLIP,fashion200k,beige cape stripe dress,outerwear,True,False,False,2,0.5833333333333333
FashionSigLIP,fashion200k,multicolor dip-dye jersey dress,dresses,True,True,False,6,0.0
FashionSigLIP,fashion200k,black silk slip dress,dresses,True,True,False,5,0.71
FashionSigLIP,fashion200k,gray floral border print shift dress,dresses,True,False,False,2,1.0
FashionSigLIP,fashion200k,sand blue dress,dresses,True,False,False,5,0.06666666666666667
FashionSigLIP,fashion200k,white eve ribbed bodycon dress,dresses,True,False,True,2,0.5
FashionSigLIP,atlas,Boxers,intimates,False,False,False,228,1.0
FashionSigLIP,atlas,Sherwani,outerwear,False,False,False,5,0.1
FashionSigLIP,atlas,Dhoti Kurta,dresses,False,False,False,13,0.1875
FashionSigLIP,atlas,Pyjama,intimates,False,False,False,109,1.0
FashionSigLIP,atlas,Jackets,outerwear,False,False,False,38,0.05
FashionSigLIP,atlas,Kurta,dresses,False,False,False,617,1.0
FashionSigLIP,atlas,Dhoti Pants,dresses,False,False,False,58,0.89
FashionSigLIP,atlas,Blazers&Suits,outerwear,False,False,False,1896,1.0
FashionSigLIP,atlas,Galabiyyas,dresses,False,False,False,36,1.0
FashionSigLIP,polyvore,Lip Makeup,beauty,False,False,False,6,0.27777777777777773
FashionSigLIP,polyvore,Wallets,bags,False,False,False,11,0.2863095238095238
FashionSigLIP,polyvore,Electronics,other,False,False,False,7,0.7142857142857143
FashionSigLIP,polyvore,Stationery,other,False,False,False,7,0.6258503401360543
FashionSigLIP,polyvore,Tech Accessories,other,False,False,False,37,0.5107142857142858
FashionSigLIP,polyvore,Mascara,beauty,False,False,False,24,1.0
FashionSigLIP,polyvore,Face Powder,other,False,False,False,7,0.5714285714285714
FashionSigLIP,polyvore,Hair Accessories,other,False,False,False,29,1.0
FashionSigLIP,polyvore,Accent Tables,home,False,False,False,21,1.0
FashionSigLIP,polyvore,Lipstick,beauty,False,False,False,39,1.0
FashionSigLIP,polyvore,Frames,home,False,False,False,3,0.9166666666666666
FashionSigLIP,polyvore,Jewelry,accessories,False,False,False,8,0.017857142857142856
FashionSigLIP,polyvore,Skinny Jeans,bottoms,False,False,False,71,0.6268253968253967
FashionSigLIP,polyvore,Toys,other,False,False,False,5,0.2
FashionSigLIP,polyvore,Sweatshirts,tops,False,False,False,20,0.3414285714285714
FashionSigLIP,polyvore,Ceiling Lights,other,False,False,False,9,0.8419753086419752
FashionSigLIP,polyvore,Curtains,home,False,False,False,2,1.0
FashionSigLIP,polyvore,Lip Gloss,other,False,False,False,21,0.7621031746031746
FashionSigLIP,polyvore,Men's Watches & Jewelry,accessories,False,False,False,2,0.0
FashionSigLIP,polyvore,Sneakers,shoes,False,False,False,31,0.9
FashionSigLIP,polyvore,Nail Care,beauty,False,False,False,2,0.0
FashionSigLIP,polyvore,Gloves,accessories,False,False,False,10,1.0
FashionSigLIP,polyvore,Watches,accessories,False,False,False,38,0.866388888888889
FashionSigLIP,polyvore,Flip Flops,shoes,False,False,False,3,1.0
FashionSigLIP,polyvore,Baby,other,False,False,False,3,0.0
FashionSigLIP,polyvore,Mirrors,home,False,False,False,5,0.7100000000000001
FashionSigLIP,polyvore,Tank Tops,tops,False,False,False,49,0.5164285714285715
FashionSigLIP,polyvore,Blush,beauty,False,False,False,13,0.5175396825396825
FashionSigLIP,polyvore,Kids,other,False,False,False,4,0.0
FashionSigLIP,polyvore,Body Art,other,False,False,False,6,0.08095238095238096
FashionSigLIP,polyvore,Bikinis,swimwear,False,False,False,6,0.9761904761904762
FashionSigLIP,polyvore,Clocks,home,False,False,False,4,1.0
FashionSigLIP,polyvore,Fragrance,beauty,False,False,False,33,0.9
FashionSigLIP,polyvore,Makeup Brushes,beauty,False,False,False,4,0.6220238095238095
FashionSigLIP,polyvore,Media,other,False,False,False,3,0.0
FashionSigLIP,polyvore,Makeup,beauty,False,False,False,8,0.05625
FashionSigLIP,polyvore,Kitchen & Dining,home,False,False,False,4,0.0
FashionSigLIP,polyvore,Slippers,shoes,False,False,False,3,0.7777777777777778
FashionSigLIP,polyvore,Body Cleansers,other,False,False,False,2,0.07142857142857142
FashionSigLIP,polyvore,Jumpsuits,dresses,False,False,False,2,0.6666666666666666
FashionSigLIP,polyvore,Straight Leg Jeans,bottoms,False,False,False,5,0.41999999999999993
FashionSigLIP,polyvore,Bags,bags,False,False,False,10,0.0
FashionSigLIP,polyvore,Bookcases,other,False,False,False,2,1.0
FashionSigLIP,polyvore,Cocktail Dresses,dresses,False,False,False,43,0.8154365079365078
FashionSigLIP,polyvore,Blazers,outerwear,False,False,False,26,0.7042063492063492
FashionSigLIP,polyvore,Floor Lamps,home,False,False,False,3,1.0
FashionSigLIP,polyvore,Hoodies,tops,False,False,False,2,0.26666666666666666
FashionSigLIP,polyvore,Outdoor Lighting,home,False,False,False,2,0.5
FashionSigLIP,polyvore,Food & Drink,other,False,False,False,6,0.7884920634920635
FashionSigLIP,polyvore,Body Moisturizers,other,False,False,False,2,0.39285714285714285
FashionSigLIP,polyvore,Wall Lights,other,False,False,False,2,1.0
FashionSigLIP,polyvore,Panties & Thongs,intimates,False,False,False,2,1.0
FashionSigLIP,polyvore,Foundation,beauty,False,False,False,5,0.8
FashionSigLIP,polyvore,Boots,shoes,False,False,False,24,0.01111111111111111
FashionSigLIP,polyvore,Activewear Pants,bottoms,False,False,False,5,0.48
FashionSigLIP,polyvore,Bracelets & Bangles,accessories,False,False,False,102,1.0
FashionSigLIP,polyvore,Backpacks,bags,False,False,False,19,1.0
FashionSigLIP,polyvore,Tote Bags,bags,False,False,False,34,0.7675
FashionSigLIP,polyvore,Dresses,dresses,False,False,False,9,0.0
FashionSigLIP,polyvore,Socks,accessories,False,False,False,8,0.7701388888888888
FashionSigLIP,polyvore,Eyeliner,beauty,False,False,False,22,0.7532142857142856
FashionSigLIP,polyvore,Skirts,bottoms,False,False,False,11,0.014285714285714285
FashionSigLIP,polyvore,Shorts,bottoms,False,False,False,55,1.0
FashionSigLIP,polyvore,Rugs,home,False,False,False,9,0.9765432098765433
FashionSigLIP,polyvore,Home Decor,home,False,False,False,19,0.31666666666666665
FashionSigLIP,polyvore,Vases,home,False,False,False,2,1.0
FashionSigLIP,polyvore,Sandals,shoes,False,False,False,38,1.0
FashionSigLIP,polyvore,Outerwear,outerwear,False,False,False,14,0.01
FashionSigLIP,polyvore,Shapewear,intimates,False,False,False,2,0.2
FashionSigLIP,polyvore,Long Skirts,bottoms,False,False,False,10,0.788888888888889
FashionSigLIP,polyvore,Belts,accessories,False,False,False,23,1.0
FashionSigLIP,polyvore,Blankets,other,False,False,False,7,0.7486394557823128
FashionSigLIP,polyvore,Pumps,shoes,False,False,False,84,0.9
FashionSigLIP,polyvore,Hats,accessories,False,False,False,42,0.8788888888888889
FashionSigLIP,polyvore,Beauty Products,beauty,False,False,False,14,0.016666666666666666
FashionSigLIP,polyvore,Messenger Bags,bags,False,False,False,6,0.08888888888888889
FashionSigLIP,polyvore,Books,other,False,False,False,2,0.16666666666666666
FashionSigLIP,polyvore,Scarves,accessories,False,False,False,34,0.7071031746031746
FashionSigLIP,polyvore,Luggage,bags,False,False,False,5,0.52
FashionSigLIP,polyvore,Holiday Decorations,other,False,False,False,4,0.34375
FashionSigLIP,polyvore,Loafers & Moccasins,shoes,False,False,False,4,0.5791666666666666
FashionSigLIP,polyvore,Candles & Candleholders,home,False,False,False,6,0.7037037037037037
FashionSigLIP,polyvore,Men's Hats,accessories,False,False,False,2,0.0
FashionSigLIP,polyvore,Bootcut Jeans,bottoms,False,False,False,2,0.8333333333333333
FashionSigLIP,polyvore,Cardigans,tops,False,False,False,23,1.0
FashionSigLIP,polyvore,Office Accessories,other,False,False,False,2,0.26785714285714285
FashionSigLIP,polyvore,Hair Styling Tools,other,False,False,False,7,0.0
FashionSigLIP,polyvore,Coats,outerwear,False,False,False,64,1.0
FashionSigLIP,polyvore,Bikini Tops,tops,False,False,False,5,0.9111111111111111
FashionSigLIP,polyvore,Small Storage,home,False,False,False,3,0.38888888888888884
FashionSigLIP,polyvore,Over-The-Knee Boots,shoes,False,False,False,2,0.16666666666666666
FashionSigLIP,polyvore,Charms & Pendants,accessories,False,False,False,3,0.5555555555555555
FashionSigLIP,polyvore,Earrings,accessories,False,False,False,112,1.0
FashionSigLIP,polyvore,Floral Decor,home,False,False,False,24,1.0
FashionSigLIP,polyvore,Gowns,dresses,False,False,False,11,0.7577777777777778
FashionSigLIP,polyvore,Sofas,home,False,False,False,8,1.0
FashionSigLIP,polyvore,Eyeglasses,accessories,False,False,False,4,0.4303571428571428
FashionSigLIP,polyvore,Jeans,bottoms,False,False,False,12,0.27749999999999997
FashionSigLIP,polyvore,Tables,home,False,False,False,2,1.0
FashionSigLIP,polyvore,Clutches,bags,False,False,False,68,1.0
FashionSigLIP,polyvore,Drinkware,home,False,False,False,7,0.961734693877551
FashionSigLIP,polyvore,Face Makeup,beauty,False,False,False,3,0.0
FashionSigLIP,polyvore,Flats,shoes,False,False,False,27,0.866388888888889
FashionSigLIP,polyvore,Tops,tops,False,False,False,80,0.36476190476190473
FashionSigLIP,polyvore,Haircare,beauty,False,False,False,3,0.05555555555555555
FashionSigLIP,polyvore,Jackets,outerwear,False,False,False,57,0.33630952380952384
FashionSigLIP,polyvore,Oxfords,shoes,False,False,False,5,0.8444444444444444
FashionSigLIP,polyvore,Rings,accessories,False,False,False,76,1.0
FashionSigLIP,polyvore,Eye Makeup,beauty,False,False,False,11,0.07857142857142857
FashionSigLIP,polyvore,Handbags,bags,False,False,False,76,0.2671428571428572
FashionSigLIP,polyvore,Bikini Bottoms,swimwear,False,False,False,2,0.41666666666666663
FashionSigLIP,polyvore,Knee High Boots,shoes,False,False,False,4,0.5104166666666666
FashionSigLIP,polyvore,Accent Chairs,home,False,False,False,11,0.866388888888889
FashionSigLIP,polyvore,Tights,bottoms,False,False,False,12,0.8354365079365079
FashionSigLIP,polyvore,Necklaces,accessories,False,False,False,128,1.0
FashionSigLIP,polyvore,Eyeshadow,beauty,False,False,False,31,0.8788888888888889
FashionSigLIP,polyvore,Font,other,False,False,False,8,0.5830357142857142
FashionSigLIP,polyvore,Sideboards,other,False,False,False,2,1.0
FashionSigLIP,polyvore,Throw Pillows,home,False,False,False,8,1.0
FashionSigLIP,polyvore,Day Dresses,dresses,False,False,False,47,0.49809523809523804
FashionSigLIP,polyvore,Nail Treatments,beauty,False,False,False,4,0.041666666666666664
FashionSigLIP,polyvore,Vests,outerwear,False,False,False,13,0.22888888888888886
FashionSigLIP,polyvore,Hosiery,bottoms,False,False,False,2,0.05555555555555555
FashionSigLIP,polyvore,Table Lamps,home,False,False,False,6,0.9761904761904762
FashionSigLIP,polyvore,Knee Length Skirts,bottoms,False,False,False,37,0.21063492063492065
FashionSigLIP,polyvore,Girls,other,False,False,False,4,0.0
FashionSigLIP,polyvore,Accessories,other,False,False,False,9,0.0
FashionSigLIP,polyvore,Pants,bottoms,False,False,False,38,0.8788888888888889
FashionSigLIP,polyvore,Lip Treatments,other,False,False,False,6,0.18253968253968253
FashionSigLIP,polyvore,Bath Accessories,other,False,False,False,2,0.45
